PurchaseOrderID,RevisionNumber,Status,EmployeeID,VendorID,ProductID,OrderQty,UnitPrice,LineTotal,OrderDate,ShipMethod,ShipBase,ShipRate,ShipDate,SubTotal,TaxAmt,Freight,TotalDue,DueDate,ReceivedQty,RejectedQty,StockedQty
329,0,4,261,47,320,3,45.3705,136.1115,"2003-05-27 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-06-05 00:00:00",1839.5055,147.1604,45.9876,2032.6535,"2003-06-10 00:00:00",3.00,0.00,3.00
330,1,4,264,81,504,3,48.762,146.286,"2003-05-27 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-06-05 00:00:00",146.286,11.7029,3.6572,161.6461,"2003-06-10 00:00:00",3.00,0.00,3.00
331,0,4,244,46,497,3,34.188,102.564,"2003-05-27 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-06-05 00:00:00",102.564,8.2051,2.5641,113.3332,"2003-06-10 00:00:00",3.00,0.00,3.00
332,0,4,231,21,323,3,50.2635,150.7905,"2003-05-27 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-06-05 00:00:00",150.7905,12.0632,3.7698,166.6235,"2003-06-10 00:00:00",3.00,0.00,3.00
333,0,4,241,27,524,550,14.1225,7767.375,"2003-05-27 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-06-05 00:00:00",13669.425,1093.554,341.7356,15104.7146,"2003-06-10 00:00:00",550.00,0.00,550.00
333,0,4,241,27,523,550,10.731,5902.05,"2003-05-27 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-06-05 00:00:00",13669.425,1093.554,341.7356,15104.7146,"2003-06-10 00:00:00",550.00,0.00,550.00
334,0,3,266,86,493,60,57.1515,3429.09,"2003-05-27 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-06-05 00:00:00",6444.9,515.592,161.1225,7121.6145,"2003-06-10 00:00:00",60.00,60.00,0.00
334,0,3,266,86,492,60,50.2635,3015.81,"2003-05-27 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-06-05 00:00:00",6444.9,515.592,161.1225,7121.6145,"2003-06-10 00:00:00",60.00,60.00,0.00
335,2,4,164,45,916,550,40.9395,22516.725,"2003-05-27 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-05 00:00:00",152581.275,12206.502,3814.5319,168602.3089,"2003-06-10 00:00:00",550.00,0.00,550.00
335,2,4,164,45,915,550,30.4395,16741.725,"2003-05-27 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-05 00:00:00",152581.275,12206.502,3814.5319,168602.3089,"2003-06-10 00:00:00",550.00,0.00,550.00
335,2,4,164,45,914,550,21.0945,11601.975,"2003-05-27 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-05 00:00:00",152581.275,12206.502,3814.5319,168602.3089,"2003-06-10 00:00:00",550.00,0.00,550.00
335,2,4,164,45,913,550,40.9395,22516.725,"2003-05-27 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-05 00:00:00",152581.275,12206.502,3814.5319,168602.3089,"2003-06-10 00:00:00",550.00,0.00,550.00
335,2,4,164,45,912,550,30.4395,16741.725,"2003-05-27 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-05 00:00:00",152581.275,12206.502,3814.5319,168602.3089,"2003-06-10 00:00:00",550.00,0.00,550.00
335,2,4,164,45,911,550,21.0945,11601.975,"2003-05-27 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-05 00:00:00",152581.275,12206.502,3814.5319,168602.3089,"2003-06-10 00:00:00",550.00,0.00,550.00
335,2,4,164,45,910,550,40.9395,22516.725,"2003-05-27 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-05 00:00:00",152581.275,12206.502,3814.5319,168602.3089,"2003-06-10 00:00:00",550.00,0.00,550.00
335,2,4,164,45,909,550,30.4395,16741.725,"2003-05-27 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-05 00:00:00",152581.275,12206.502,3814.5319,168602.3089,"2003-06-10 00:00:00",523.00,0.00,523.00
335,2,4,164,45,908,550,21.0945,11601.975,"2003-05-27 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-05 00:00:00",152581.275,12206.502,3814.5319,168602.3089,"2003-06-10 00:00:00",550.00,0.00,550.00
336,1,4,223,93,506,60,9.198,551.88,"2003-05-27 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2003-06-05 00:00:00",551.88,44.1504,13.797,609.8274,"2003-06-10 00:00:00",51.00,0.00,51.00
337,0,4,233,64,679,550,5.775,3176.25,"2003-06-10 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2003-06-19 00:00:00",6987.75,559.02,174.6938,7721.4638,"2003-06-24 00:00:00",550.00,0.00,550.00
337,0,4,233,64,352,550,1.155,635.25,"2003-06-10 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2003-06-19 00:00:00",6987.75,559.02,174.6938,7721.4638,"2003-06-24 00:00:00",550.00,0.00,550.00
337,0,4,233,64,351,550,5.775,3176.25,"2003-06-10 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2003-06-19 00:00:00",6987.75,559.02,174.6938,7721.4638,"2003-06-24 00:00:00",550.00,0.00,550.00
338,0,4,238,4,508,550,27.6465,15205.575,"2003-06-10 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-19 00:00:00",28072.275,2245.782,701.8069,31019.8639,"2003-06-24 00:00:00",550.00,0.00,550.00
338,0,4,238,4,507,550,23.394,12866.7,"2003-06-10 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-19 00:00:00",28072.275,2245.782,701.8069,31019.8639,"2003-06-24 00:00:00",550.00,0.00,550.00
339,0,4,198,17,535,550,3.486,1917.3,"2003-06-10 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2003-06-19 00:00:00",37312.275,2984.982,932.8069,41230.0639,"2003-06-24 00:00:00",550.00,0.00,550.00
339,0,4,198,17,940,550,62.9895,34644.225,"2003-06-10 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2003-06-19 00:00:00",37312.275,2984.982,932.8069,41230.0639,"2003-06-24 00:00:00",550.00,0.00,550.00
339,0,4,198,17,355,550,1.365,750.75,"2003-06-10 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2003-06-19 00:00:00",37312.275,2984.982,932.8069,41230.0639,"2003-06-24 00:00:00",550.00,0.00,550.00
340,0,4,264,12,679,550,6.195,3407.25,"2003-06-10 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2003-06-19 00:00:00",7623,609.84,190.575,8423.415,"2003-06-24 00:00:00",550.00,0.00,550.00
340,0,4,264,12,352,550,1.47,808.5,"2003-06-10 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2003-06-19 00:00:00",7623,609.84,190.575,8423.415,"2003-06-24 00:00:00",550.00,55.00,495.00
340,0,4,264,12,351,550,6.195,3407.25,"2003-06-10 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2003-06-19 00:00:00",7623,609.84,190.575,8423.415,"2003-06-24 00:00:00",550.00,0.00,550.00
341,0,4,244,44,508,550,29.2845,16106.475,"2003-06-10 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-19 00:00:00",28297.5,2263.8,707.4375,31268.7375,"2003-06-24 00:00:00",550.00,0.00,550.00
341,0,4,244,44,507,550,22.1655,12191.025,"2003-06-10 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-19 00:00:00",28297.5,2263.8,707.4375,31268.7375,"2003-06-24 00:00:00",550.00,0.00,550.00
342,0,4,231,30,491,3,19.9815,59.9445,"2003-06-10 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-19 00:00:00",59.9445,4.7956,1.4986,66.2387,"2003-06-24 00:00:00",3.00,0.00,3.00
343,0,4,241,8,345,3,36.9705,110.9115,"2003-06-10 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-06-19 00:00:00",358.155,28.6524,8.9539,395.7613,"2003-06-24 00:00:00",3.00,0.00,3.00
343,0,4,241,8,344,3,39.0705,117.2115,"2003-06-10 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-06-19 00:00:00",358.155,28.6524,8.9539,395.7613,"2003-06-24 00:00:00",3.00,0.00,3.00
343,0,4,241,8,343,3,43.344,130.032,"2003-06-10 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-06-19 00:00:00",358.155,28.6524,8.9539,395.7613,"2003-06-24 00:00:00",3.00,0.00,3.00
344,0,3,266,73,936,550,48.2895,26559.225,"2003-06-10 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-06-19 00:00:00",43878.45,3510.276,1096.9613,48485.6873,"2003-06-24 00:00:00",550.00,550.00,0.00
344,0,3,266,73,935,550,31.4895,17319.225,"2003-06-10 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-06-19 00:00:00",43878.45,3510.276,1096.9613,48485.6873,"2003-06-24 00:00:00",550.00,550.00,0.00
345,0,4,274,76,397,3,47.544,142.632,"2003-06-15 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-06-24 00:00:00",414.918,33.1934,10.373,458.4844,"2003-06-29 00:00:00",3.00,0.00,3.00
345,0,4,274,76,396,3,43.2705,129.8115,"2003-06-15 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-06-24 00:00:00",414.918,33.1934,10.373,458.4844,"2003-06-29 00:00:00",3.00,0.00,3.00
345,0,4,274,76,395,3,47.4915,142.4745,"2003-06-15 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-06-24 00:00:00",414.918,33.1934,10.373,458.4844,"2003-06-29 00:00:00",3.00,0.00,3.00
346,0,4,223,77,479,550,15.8865,8737.575,"2003-06-15 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-24 00:00:00",29989.575,2399.166,749.7394,33138.4804,"2003-06-29 00:00:00",550.00,0.00,550.00
346,0,4,223,77,478,550,11.088,6098.4,"2003-06-15 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-24 00:00:00",29989.575,2399.166,749.7394,33138.4804,"2003-06-29 00:00:00",550.00,0.00,550.00
346,0,4,223,77,477,550,11.6655,6416.025,"2003-06-15 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-24 00:00:00",29989.575,2399.166,749.7394,33138.4804,"2003-06-29 00:00:00",550.00,0.00,550.00
346,0,4,223,77,476,550,15.8865,8737.575,"2003-06-15 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-24 00:00:00",29989.575,2399.166,749.7394,33138.4804,"2003-06-29 00:00:00",468.00,0.00,468.00
347,0,4,233,28,402,3,47.4705,142.4115,"2003-06-15 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-06-24 00:00:00",142.4115,11.3929,3.5603,157.3647,"2003-06-29 00:00:00",3.00,0.00,3.00
348,0,4,238,2,512,550,34.9755,19236.525,"2003-06-15 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-24 00:00:00",48030.675,3842.454,1200.7669,53073.8959,"2003-06-29 00:00:00",550.00,0.00,550.00
348,0,4,238,2,511,550,29.274,16100.7,"2003-06-15 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-24 00:00:00",48030.675,3842.454,1200.7669,53073.8959,"2003-06-29 00:00:00",550.00,0.00,550.00
348,0,4,238,2,510,550,23.079,12693.45,"2003-06-15 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-06-24 00:00:00",48030.675,3842.454,1200.7669,53073.8959,"2003-06-29 00:00:00",550.00,0.00,550.00
349,0,4,261,87,407,3,47.544,142.632,"2003-06-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-02 00:00:00",693.5985,55.4879,17.34,766.4264,"2003-07-07 00:00:00",3.00,0.00,3.00
349,0,4,261,87,406,3,43.2705,129.8115,"2003-06-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-02 00:00:00",693.5985,55.4879,17.34,766.4264,"2003-07-07 00:00:00",3.00,0.00,3.00
349,0,4,261,87,405,3,45.3705,136.1115,"2003-06-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-02 00:00:00",693.5985,55.4879,17.34,766.4264,"2003-07-07 00:00:00",3.00,0.00,3.00
349,0,4,261,87,404,3,49.644,148.932,"2003-06-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-02 00:00:00",693.5985,55.4879,17.34,766.4264,"2003-07-07 00:00:00",3.00,0.00,3.00
349,0,4,261,87,403,3,45.3705,136.1115,"2003-06-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-02 00:00:00",693.5985,55.4879,17.34,766.4264,"2003-07-07 00:00:00",3.00,0.00,3.00
350,0,4,264,31,525,550,2.3205,1276.275,"2003-06-23 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2003-07-02 00:00:00",1276.275,102.102,31.9069,1410.2839,"2003-07-07 00:00:00",550.00,0.00,550.00
351,0,4,244,26,526,550,3.6435,2003.925,"2003-06-23 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2003-07-02 00:00:00",2003.925,160.314,50.0981,2214.3371,"2003-07-07 00:00:00",550.00,0.00,550.00
352,0,4,231,24,909,550,30.4395,16741.725,"2003-06-23 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-07-02 00:00:00",28343.7,2267.496,708.5925,31319.7885,"2003-07-07 00:00:00",550.00,0.00,550.00
352,0,4,231,24,908,550,21.0945,11601.975,"2003-06-23 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-07-02 00:00:00",28343.7,2267.496,708.5925,31319.7885,"2003-07-07 00:00:00",550.00,82.00,468.00
353,0,4,198,48,357,60,3.9795,238.77,"2003-06-23 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2003-07-02 00:00:00",454.86,36.3888,11.3715,502.6203,"2003-07-07 00:00:00",60.00,0.00,60.00
353,0,4,198,48,356,60,3.6015,216.09,"2003-06-23 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2003-07-02 00:00:00",454.86,36.3888,11.3715,502.6203,"2003-07-07 00:00:00",60.00,0.00,60.00
354,0,3,266,88,936,550,48.2895,26559.225,"2003-06-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-02 00:00:00",43878.45,3510.276,1096.9613,48485.6873,"2003-07-07 00:00:00",550.00,550.00,0.00
354,0,3,266,88,935,550,31.4895,17319.225,"2003-06-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-02 00:00:00",43878.45,3510.276,1096.9613,48485.6873,"2003-07-07 00:00:00",550.00,550.00,0.00
355,0,4,164,96,524,550,12.9675,7132.125,"2003-06-23 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-07-02 00:00:00",7132.125,570.57,178.3031,7880.9981,"2003-07-07 00:00:00",550.00,0.00,550.00
356,0,4,223,39,912,550,30.4395,16741.725,"2003-06-23 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-07-02 00:00:00",28343.7,2267.496,708.5925,31319.7885,"2003-07-07 00:00:00",550.00,0.00,550.00
356,0,4,223,39,911,550,21.0945,11601.975,"2003-06-23 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-07-02 00:00:00",28343.7,2267.496,708.5925,31319.7885,"2003-07-07 00:00:00",468.00,0.00,468.00
357,0,4,233,52,910,550,40.9395,22516.725,"2003-06-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-02 00:00:00",22516.725,1801.338,562.9181,24880.9811,"2003-07-07 00:00:00",550.00,0.00,550.00
358,0,4,238,43,937,550,62.9895,34644.225,"2003-06-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-02 00:00:00",34644.225,2771.538,866.1056,38281.8686,"2003-07-07 00:00:00",550.00,0.00,550.00
359,0,4,261,37,475,3,39.123,117.369,"2003-06-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-02 00:00:00",117.369,9.3895,2.9342,129.6927,"2003-07-07 00:00:00",3.00,0.00,3.00
360,0,4,264,1,462,3,47.6805,143.0415,"2003-06-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-02 00:00:00",143.0415,11.4433,3.576,158.0608,"2003-07-07 00:00:00",3.00,0.00,3.00
361,0,4,244,56,511,550,27.867,15326.85,"2003-06-23 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-07-02 00:00:00",28199.325,2255.946,704.9831,31160.2541,"2003-07-07 00:00:00",550.00,0.00,550.00
361,0,4,244,56,510,550,23.4045,12872.475,"2003-06-23 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-07-02 00:00:00",28199.325,2255.946,704.9831,31160.2541,"2003-07-07 00:00:00",550.00,0.00,550.00
362,0,4,231,60,527,550,6.7515,3713.325,"2003-06-23 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2003-07-02 00:00:00",3713.325,297.066,92.8331,4103.2241,"2003-07-07 00:00:00",550.00,82.00,468.00
363,0,4,241,53,509,550,36.2775,19952.625,"2003-06-23 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-02 00:00:00",19952.625,1596.21,498.8156,22047.6506,"2003-07-07 00:00:00",550.00,0.00,550.00
364,0,3,266,10,493,60,58.2645,3495.87,"2003-06-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-02 00:00:00",6540.66,523.2528,163.5165,7227.4293,"2003-07-07 00:00:00",60.00,60.00,0.00
364,0,3,266,10,492,60,50.7465,3044.79,"2003-06-23 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-02 00:00:00",6540.66,523.2528,163.5165,7227.4293,"2003-07-07 00:00:00",60.00,60.00,0.00
365,0,4,164,66,523,550,10.3845,5711.475,"2003-06-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-03 00:00:00",5711.475,456.918,142.7869,6311.1799,"2003-07-08 00:00:00",550.00,0.00,550.00
366,0,4,223,68,425,3,45.5805,136.7415,"2003-06-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-03 00:00:00",566.0865,45.2869,14.1522,625.5256,"2003-07-08 00:00:00",3.00,0.00,3.00
366,0,4,223,68,424,3,49.854,149.562,"2003-06-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-03 00:00:00",566.0865,45.2869,14.1522,625.5256,"2003-07-08 00:00:00",3.00,0.00,3.00
366,0,4,223,68,423,3,45.5805,136.7415,"2003-06-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-03 00:00:00",566.0865,45.2869,14.1522,625.5256,"2003-07-08 00:00:00",3.00,0.00,3.00
366,0,4,223,68,422,3,47.6805,143.0415,"2003-06-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-03 00:00:00",566.0865,45.2869,14.1522,625.5256,"2003-07-08 00:00:00",3.00,0.00,3.00
367,0,4,233,61,491,3,19.9395,59.8185,"2003-06-24 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-07-03 00:00:00",97.965,7.8372,2.4491,108.2513,"2003-07-08 00:00:00",3.00,0.00,3.00
367,0,4,233,61,490,3,12.7155,38.1465,"2003-06-24 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-07-03 00:00:00",97.965,7.8372,2.4491,108.2513,"2003-07-08 00:00:00",3.00,0.00,3.00
368,0,4,238,5,528,3,38.157,114.471,"2003-06-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-03 00:00:00",114.471,9.1577,2.8618,126.4905,"2003-07-08 00:00:00",3.00,0.00,3.00
369,0,4,261,58,505,3,44.2155,132.6465,"2003-06-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-03 00:00:00",132.6465,10.6117,3.3162,146.5744,"2003-07-08 00:00:00",3.00,0.00,3.00
370,0,4,264,35,939,550,48.2895,26559.225,"2003-06-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-03 00:00:00",43878.45,3510.276,1096.9613,48485.6873,"2003-07-08 00:00:00",550.00,55.00,495.00
370,0,4,264,35,938,550,31.4895,17319.225,"2003-06-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-03 00:00:00",43878.45,3510.276,1096.9613,48485.6873,"2003-07-08 00:00:00",550.00,0.00,550.00
371,0,4,244,103,358,60,6.9825,418.95,"2003-06-24 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2003-07-03 00:00:00",418.95,33.516,10.4738,462.9398,"2003-07-08 00:00:00",60.00,0.00,60.00
372,0,4,231,7,381,3,39.0705,117.2115,"2003-06-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-03 00:00:00",240.723,19.2578,6.0181,265.9989,"2003-07-08 00:00:00",3.00,0.00,3.00
372,0,4,231,7,380,3,41.1705,123.5115,"2003-06-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-03 00:00:00",240.723,19.2578,6.0181,265.9989,"2003-07-08 00:00:00",3.00,0.00,3.00
373,0,4,241,69,357,60,4.3155,258.93,"2003-06-24 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2003-07-03 00:00:00",461.79,36.9432,11.5448,510.278,"2003-07-08 00:00:00",60.00,0.00,60.00
373,0,4,241,69,356,60,3.381,202.86,"2003-06-24 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2003-07-03 00:00:00",461.79,36.9432,11.5448,510.278,"2003-07-08 00:00:00",60.00,0.00,60.00
374,0,3,266,23,376,3,41.1705,123.5115,"2003-06-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-03 00:00:00",253.323,20.2658,6.3331,279.9219,"2003-07-08 00:00:00",3.00,3.00,0.00
374,0,3,266,23,375,3,43.2705,129.8115,"2003-06-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-03 00:00:00",253.323,20.2658,6.3331,279.9219,"2003-07-08 00:00:00",3.00,3.00,0.00
375,0,4,164,75,490,3,12.3585,37.0755,"2003-06-24 00:00:00","ZY - EXPRESS",9.95,1.99,"2003-07-03 00:00:00",37.0755,2.966,0.9269,40.9684,"2003-07-08 00:00:00",3.00,0.00,3.00
376,0,4,223,3,513,550,39.1965,21558.075,"2003-06-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-03 00:00:00",21558.075,1724.646,538.9519,23821.6729,"2003-07-08 00:00:00",468.00,0.00,468.00
377,1,4,198,54,421,3,45.549,136.647,"2003-06-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-03 00:00:00",260.4735,20.8379,6.5118,287.8232,"2003-07-08 00:00:00",3.00,0.00,3.00
377,1,4,198,54,420,3,41.2755,123.8265,"2003-06-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-03 00:00:00",260.4735,20.8379,6.5118,287.8232,"2003-07-08 00:00:00",3.00,0.00,3.00
378,0,4,238,104,934,550,38.1465,20980.575,"2003-06-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-03 00:00:00",86220.75,6897.66,2155.5188,95273.9288,"2003-07-08 00:00:00",550.00,0.00,550.00
378,0,4,238,104,933,550,43.9845,24191.475,"2003-06-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-03 00:00:00",86220.75,6897.66,2155.5188,95273.9288,"2003-07-08 00:00:00",550.00,0.00,550.00
378,0,4,238,104,932,550,39.7635,21869.925,"2003-06-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-03 00:00:00",86220.75,6897.66,2155.5188,95273.9288,"2003-07-08 00:00:00",550.00,0.00,550.00
378,0,4,238,104,931,550,34.8705,19178.775,"2003-06-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-03 00:00:00",86220.75,6897.66,2155.5188,95273.9288,"2003-07-08 00:00:00",550.00,0.00,550.00
379,0,4,261,25,437,3,37.1805,111.5415,"2003-06-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-03 00:00:00",465.2865,37.2229,11.6322,514.1416,"2003-07-08 00:00:00",3.00,0.00,3.00
379,0,4,261,25,436,3,41.454,124.362,"2003-06-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-03 00:00:00",465.2865,37.2229,11.6322,514.1416,"2003-07-08 00:00:00",3.00,0.00,3.00
379,0,4,261,25,435,3,37.1805,111.5415,"2003-06-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-03 00:00:00",465.2865,37.2229,11.6322,514.1416,"2003-07-08 00:00:00",3.00,0.00,3.00
379,0,4,261,25,434,3,39.2805,117.8415,"2003-06-24 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-03 00:00:00",465.2865,37.2229,11.6322,514.1416,"2003-07-08 00:00:00",3.00,0.00,3.00
380,0,4,264,90,343,3,49.749,149.247,"2003-06-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-03 00:00:00",428.4,34.272,10.71,473.382,"2003-07-08 00:00:00",3.00,0.00,3.00
380,0,4,264,90,342,3,45.4755,136.4265,"2003-06-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-03 00:00:00",428.4,34.272,10.71,473.382,"2003-07-08 00:00:00",3.00,0.00,3.00
380,0,4,264,90,341,3,47.5755,142.7265,"2003-06-24 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-03 00:00:00",428.4,34.272,10.71,473.382,"2003-07-08 00:00:00",3.00,0.00,3.00
381,0,4,244,33,932,550,39.2385,21581.175,"2003-06-30 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-09 00:00:00",40471.2,3237.696,1011.78,44720.676,"2003-07-14 00:00:00",550.00,0.00,550.00
381,0,4,244,33,931,550,34.3455,18890.025,"2003-06-30 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-09 00:00:00",40471.2,3237.696,1011.78,44720.676,"2003-07-14 00:00:00",550.00,0.00,550.00
382,0,4,231,41,347,3,43.2705,129.8115,"2003-06-30 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-09 00:00:00",272.4435,21.7955,6.8111,301.0501,"2003-07-14 00:00:00",3.00,0.00,3.00
382,0,4,231,41,346,3,47.544,142.632,"2003-06-30 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-09 00:00:00",272.4435,21.7955,6.8111,301.0501,"2003-07-14 00:00:00",3.00,0.00,3.00
383,0,4,241,55,930,550,43.0395,23671.725,"2003-06-30 00:00:00","OVERNIGHT J-FAST",21.95,1.29,"2003-07-09 00:00:00",23671.725,1893.738,591.7931,26157.2561,"2003-07-14 00:00:00",550.00,0.00,550.00
384,0,3,266,70,332,550,10.815,5948.25,"2003-06-30 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-09 00:00:00",5948.25,475.86,148.7063,6572.8163,"2003-07-14 00:00:00",550.00,550.00,0.00
385,0,4,164,94,907,550,82.8345,45558.975,"2003-06-30 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-09 00:00:00",91117.95,7289.436,2277.9488,100685.3348,"2003-07-14 00:00:00",523.00,0.00,523.00
385,0,4,164,94,948,550,82.8345,45558.975,"2003-06-30 00:00:00","CARGO TRANSPORT 5",8.99,1.49,"2003-07-09 00:00:00",91117.95,7289.436,2277.9488,100685.3348,"2003-07-14 00:00:00",550.00,0.00,550.00
386,0,4,223,15,326,1250,0.21,262.5,"2003-06-30 00:00:00","XRQ - TRUCK GROUND",3.95,0.99,"2003-07-09 00:00:00",525,42,13.125,580.125,"2003-07-14 00:00:00",1250.00,0.00,1250.00
